titulo,texto,tecnologia,tipo,url,categoria
TensorFlow - TensorFlow GitHub - Parte 1,"GitHub - tensorflow/tensorflow: An Open Source Machine Learning Framework for Everyone · GitHub Skip to content You signed in with another tab or window. Reload to refresh your session. You signed out in another tab or window. Reload to refresh your session. You switched accounts on another tab or window. Reload to refresh your session. Dismiss alert Uh oh! There was an error while loading. Please reload this page . tensorflow / tensorflow Public Notifications You must be signed in to change notification settings Fork 75.5k Star 196k master Branches Tags Go to file Code Open more actions menu Folders and files Name Name Last commit message Last commit date Latest commit History 196,572 Commits 196,572 Commits .gemini .gemini .github .github ci ci tensorflow tensorflow third_party third_party tools tools .bazelignore .bazelignore .bazelrc .bazelrc .bazelversion .bazelversion .clang-format .clang-format .gitignore .gitignore .pylintrc .pylintrc .zenodo.json .zenodo.json AUTHORS AUTHORS BUILD BUILD CITATION.cff CITATION.cff CODEOWNERS CODEOWNERS CODE_OF_CONDUCT.md CODE_OF_CONDUCT.md CONTRIBUTING.md CONTRIBUTING.md ISSUES.md ISSUES.md LICENSE LICENSE MODULE.bazel MODULE.bazel README.md README.md RELEASE.md RELEASE.md SECURITY.md SECURITY.md WORKSPACE WORKSPACE arm_compiler.BUILD arm_compiler.BUILD configure configure configure.cmd configure.cmd configure.py configure.py models.BUILD models.BUILD requirements_lock_3_10.txt requirements_lock_3_10.txt requirements_lock_3_11.txt requ",TensorFlow,github,https://github.com/tensorflow/tensorflow,Machine Learning
PyTorch - PyTorch Tutorial - Parte 3,"ities. Image/Video Spatial Transformer Networks Tutorial Learn how to augment your network using a visual attention mechanism. Image/Video Semi-Supervised Learning Tutorial Based on USB Learn how to train semi-supervised learning algorithms (on custom data) using USB and PyTorch. Image/Video Distributed Training with Ray Train Pre-train a transformer language model across multiple GPUs using PyTorch and Ray Train. Text,Best-Practice,Ray-Distributed,Parallel-and-Distributed-Training Audio IO Learn to load data with torchaudio. Audio Audio Resampling Learn to resample audio waveforms using torchaudio. Audio Audio Data Augmentation Learn to apply data augmentations using torchaudio. Audio Audio Feature Extractions Learn to extract features using torchaudio. Audio Audio Feature Augmentation Learn to augment features using torchaudio. Audio Audio Datasets Learn to use torchaudio datasets. Audio Automatic Speech Recognition with Wav2Vec2 in torchaudio Learn how to use torchaudio's pretrained models for building a speech recognition application. Audio Speech Command Classification Learn how to correctly format an audio dataset and then train/test an audio classifier network on the dataset. Audio Text-to-Speech with torchaudio Learn how to use torchaudio's pretrained models for building a text-to-speech application. Audio Forced Alignment with Wav2Vec2 in torchaudio Learn how to use torchaudio's Wav2Vec2 pretrained models for aligning text to speech Audio NLP from Scratch: Classifyin",PyTorch,tutorial,https://pytorch.org/tutorials/,Machine Learning
PyTorch - PyTorch GitHub - Parte 17,"like this: Building a PDF To compile a PDF of all PyTorch documentation, ensure you have texlive and LaTeX installed. On macOS, you can install them using: brew install --cask mactex To create the PDF: Run: make latexpdf This will generate the necessary files in the build/latex directory. Navigate to this directory and execute: make LATEXOPTS=""-interaction=nonstopmode"" This will produce a pytorch.pdf with the desired content. Run this command one more time so that it generates the correct table of contents and index. Note To view the Table of Contents, switch to the Table of Contents view in your PDF viewer. Previous Versions Installation instructions and binaries for previous PyTorch versions may be found on our website . Getting Started Pointers to get you started: Tutorials: get you started with understanding and using PyTorch Examples: easy to understand PyTorch code across all domains The API Reference Glossary Resources PyTorch.org PyTorch Tutorials PyTorch Examples PyTorch Models Intro to Deep Learning with PyTorch from Udacity Intro to Machine Learning with PyTorch from Udacity Deep Neural Networks with PyTorch from Coursera PyTorch Twitter PyTorch Blog PyTorch YouTube Communication Forums: Discuss implementations, research, etc. https://discuss.pytorch.org GitHub Issues: Bug reports, feature requests, install issues, RFCs, thoughts, etc. Slack: The PyTorch Slack hosts a primary audience of moderate to experienced PyTorch users and developers for general chat, online",PyTorch,github,https://github.com/pytorch/pytorch,Machine Learning
TensorFlow - TensorFlow Tutorial - Parte 2,"ion and advanced research. Build your model, then write the forward and backward pass. Create custom layers, activations, and training loops. Advanced quickstart This ""Hello, World!"" notebook uses the Keras subclassing API and a custom training loop. Customization This notebook collection shows how to build custom layers and training loops in TensorFlow. Distributed training Distribute your model training across multiple GPUs, multiple machines or TPUs. The Advanced section has many instructive notebooks examples, including Neural machine translation , Transformers , and CycleGAN . Video tutorials Check out these videos for an introduction to machine learning with TensorFlow: TensorFlow ML Zero to Hero Basic Computer Vision with ML Libraries and extensions Explore libraries to build advanced models or methods using TensorFlow, and access domain-specific application packages that extend TensorFlow. This is a sample of the tutorials available for these projects. chevron_right TensorBoard Get started with TensorBoard Logging training metrics in Keras chevron_right TensorFlow Hub Object detection Arbitrary style transfer chevron_right Model Optimization Magnitude-based weight pruning with Keras Post-training quantization chevron_right TensorFlow Federated Federated learning for image classification Federated learning for text generation chevron_right Neural Structured Learning Natural graph regularization for document classification Synthetic graph regularization for sentiment cl",TensorFlow,tutorial,https://www.tensorflow.org/tutorials,Machine Learning
PyTorch - PyTorch GitHub - Parte 3,"ep neural networks built on a tape-based autograd system You can reuse your favorite Python packages such as NumPy, SciPy, and Cython to extend PyTorch when needed. Our trunk health (Continuous Integration signals) can be found at hud.pytorch.org . More About PyTorch A GPU-Ready Tensor Library Dynamic Neural Networks: Tape-Based Autograd Python First Imperative Experiences Fast and Lean Extensions Without Pain Installation Binaries NVIDIA Jetson Platforms From Source Prerequisites NVIDIA CUDA Support AMD ROCm Support Intel GPU Support Get the PyTorch Source Install Dependencies Install PyTorch Adjust Build Options (Optional) Docker Image Using pre-built images Building the image yourself Building the Documentation Troubleshooting CI Errors Building a PDF Previous Versions Getting Started Resources Communication Releases and Contributing The Team License More About PyTorch Learn the basics of PyTorch At a granular level, PyTorch is a library that consists of the following components: Component Description torch A Tensor library like NumPy, with strong GPU support torch.autograd A tape-based automatic differentiation library that supports all differentiable Tensor operations in torch torch.jit A compilation stack (TorchScript) to create serializable and optimizable models from PyTorch code torch.nn A neural networks library deeply integrated with autograd designed for maximum flexibility torch.multiprocessing Python multiprocessing, but with magical memory sharing of torch Tens",PyTorch,github,https://github.com/pytorch/pytorch,Machine Learning
TensorFlow - TensorFlow GitHub - Parte 4,"ource software development. Patching guidelines Follow these steps to patch a specific version of TensorFlow, for example, to apply fixes to bugs or security vulnerabilities: Clone the TensorFlow repository and switch to the appropriate branch for your desired version—for example, r2.8 for version 2.8. Apply the desired changes (i.e., cherry-pick them) and resolve any code conflicts. Run TensorFlow tests and ensure they pass. Build the TensorFlow pip package from source. Continuous build status You can find more community-supported platforms and configurations in the TensorFlow SIG Build Community Builds Table . Official Builds Build Type Status Artifacts Linux CPU PyPI Linux GPU PyPI Linux XLA TBA macOS PyPI Windows CPU PyPI Windows GPU PyPI Android Download Raspberry Pi 0 and 1 Py3 Raspberry Pi 2 and 3 Py3 Resources TensorFlow.org TensorFlow Tutorials TensorFlow Official Models TensorFlow Examples TensorFlow Codelabs TensorFlow Blog Learn ML with TensorFlow TensorFlow Twitter TensorFlow YouTube TensorFlow model optimization roadmap TensorFlow White Papers TensorBoard Visualization Toolkit TensorFlow Code Search Learn more about the TensorFlow Community and how to Contribute . Courses Coursera Udacity Edx License Apache License 2.0 About An Open Source Machine Learning Framework for Everyone tensorflow.org Topics deep-learning deep-neural-networks distributed machine-learning ml neural-network python tensorflow Resources Readme Apache-2.0 license Code of conduct Code of cond",TensorFlow,github,https://github.com/tensorflow/tensorflow,Machine Learning
TensorFlow - TensorFlow GitHub - Parte 2,"compiler.BUILD configure configure configure.cmd configure.cmd configure.py configure.py models.BUILD models.BUILD requirements_lock_3_10.txt requirements_lock_3_10.txt requirements_lock_3_11.txt requirements_lock_3_11.txt requirements_lock_3_12.txt requirements_lock_3_12.txt requirements_lock_3_13.txt requirements_lock_3_13.txt requirements_lock_3_14.txt requirements_lock_3_14.txt View all files Repository files navigation Documentation TensorFlow is an end-to-end open source platform for machine learning. It has a comprehensive, flexible ecosystem of tools , libraries , and community resources that lets researchers push the state-of-the-art in ML and developers easily build and deploy ML-powered applications. TensorFlow was originally developed by researchers and engineers working within the Machine Intelligence team at Google Brain to conduct research in machine learning and neural networks. However, the framework is versatile enough to be used in other areas as well. TensorFlow provides stable Python and C++ APIs, as well as a non-guaranteed backward compatible API for other languages . Keep up-to-date with release announcements and security updates by subscribing to announce@tensorflow.org . See all the mailing lists . Install See the TensorFlow install guide for the pip package , to enable GPU support , use a Docker container , and build from source . To install the current release, which includes support for CUDA-enabled GPU cards (Ubuntu and Windows) : pip install ten",TensorFlow,github,https://github.com/tensorflow/tensorflow,Machine Learning
XGBoost - XGBoost Official Docs - Parte 1,"XGBoost Documentation — xgboost 3.3.0 documentation XGBoost Documentation View page source XGBoost Documentation  XGBoost is an optimized distributed gradient boosting library designed to be highly efficient , flexible and portable . It implements machine learning algorithms under the Gradient Boosting framework. XGBoost provides a parallel tree boosting (also known as GBDT, GBM) that solve many data science problems in a fast and accurate way. The same code runs on major distributed environment (Hadoop, SGE, MPI) and can solve problems beyond billions of examples. Contents  Installation Guide Building From Source Get Started with XGBoost XGBoost Tutorials Introduction to Boosted Trees Introduction to Model IO Slicing Models Learning to Rank DART Monotonic Constraints Feature Interaction Constraints Survival Analysis with Accelerated Failure Time Categorical Data Multiple Outputs Random Forests(TM) in XGBoost Distributed XGBoost on Kubernetes Distributed XGBoost with XGBoost4J-Spark Distributed XGBoost with XGBoost4J-Spark-GPU Distributed XGBoost with Dask Distributed XGBoost with PySpark Distributed XGBoost with Ray Using XGBoost External Memory Version C API Tutorial Text Input Format of DMatrix Notes on Parameter Tuning Custom Objective and Evaluation Metric Advanced Usage of Custom Objectives Intercept Privacy Preserving Inference with Concrete ML Frequently Asked Questions GPU Support XGBoost Parameters Prediction Tree Methods Python Package Python Package Introduction",XGBoost,docs,https://xgboost.readthedocs.io/,Machine Learning
PyTorch - PyTorch GitHub - Parte 5,"t from scratch. With PyTorch, we use a technique called reverse-mode auto-differentiation, which allows you to change the way your network behaves arbitrarily with zero lag or overhead. Our inspiration comes from several research papers on this topic, as well as current and past work such as torch-autograd , autograd , Chainer , etc. While this technique is not unique to PyTorch, it's one of the fastest implementations of it to date. You get the best of speed and flexibility for your crazy research. Python First PyTorch is not a Python binding into a monolithic C++ framework. It is built to be deeply integrated into Python. You can use it naturally like you would use NumPy / SciPy / scikit-learn etc. You can write your new neural network layers in Python itself, using your favorite libraries and use packages such as Cython and Numba . Our goal is to not reinvent the wheel where appropriate. Imperative Experiences PyTorch is designed to be intuitive, linear in thought, and easy to use. When you execute a line of code, it gets executed. There isn't an asynchronous view of the world. When you drop into a debugger or receive error messages and stack traces, understanding them is straightforward. The stack trace points to exactly where your code was defined. We hope you never spend hours debugging your code because of bad stack traces or asynchronous and opaque execution engines. Fast and Lean PyTorch has minimal framework overhead. We integrate acceleration libraries such as Inte",PyTorch,github,https://github.com/pytorch/pytorch,Machine Learning
PyTorch - PyTorch GitHub - Parte 16,"Run make to get a list of all available output formats. If you get a katex error run npm install katex . If it persists, try npm install -g katex Note If you see a numpy incompatibility error, run: pip install 'numpy<2' Troubleshooting CI Errors Your build may show errors you didn't have locally - here's how to find the errors relevant to the docs. If the build has any errors, you will see something like this on the PR: Any doc-related errors will occur in jobs that include ""doc"" somewhere in the title. It doesn't look like any of these jobs are relevant to our docs. Let's take a look anyway. Click on the job to see the logs: And we can be sure that this job does not involve docs. Looking at this build, we can see these jobs are relevant to our docs - and they didn't have any errors: You might also see a comment on the PR like this: We can see that some of these issues are relevant to our docs. Open the logs by clicking on the gh link: And here we can see there is a doc-related error: You can always find the relevant doc builds by going to the Checks tab on your PR, and scrolling down to pull . You can either click through or toggle the accordion to see all of the jobs here, where you can see the docs jobs highlighted: If you click through, you'll see the doc jobs at the bottom, like this: Building a PDF To compile a PDF of all PyTorch documentation, ensure you have texlive and LaTeX installed. On macOS, you can install them using: brew install --cask mactex To create the PD",PyTorch,github,https://github.com/pytorch/pytorch,Machine Learning
Hugging Face - Hugging Face GitHub - Parte 1,"Hugging Face · GitHub Skip to content You signed in with another tab or window. Reload to refresh your session. You signed out in another tab or window. Reload to refresh your session. You switched accounts on another tab or window. Reload to refresh your session. Dismiss alert Uh oh! There was an error while loading. Please reload this page . Uh oh! There was an error while loading. Please reload this page . Pinned Loading transformers transformers Public 🤗 Transformers: the model-definition framework for state-of-the-art machine learning models in text, vision, audio, and multimodal models, for both inference and training. Python 163k 34k diffusers diffusers Public 🤗 Diffusers: State-of-the-art diffusion models for image, video, and audio generation in PyTorch. Python 34.1k 7.2k datasets datasets Public 🤗 The largest hub of ready-to-use datasets for AI models with fast, easy-to-use and efficient data manipulation tools Python 21.8k 3.3k peft peft Public 🤗 PEFT: State-of-the-art Parameter-Efficient Fine-Tuning. Python 21.4k 2.4k accelerate accelerate Public 🚀 A simple way to launch, train, and use PyTorch models on almost any device and distributed configuration, automatic mixed precision (including fp8), and easy-to-configure FSDP and DeepSpeed support Python 9.8k 1.4k optimum optimum Public 🚀 Accelerate inference and training of 🤗 Transformers, Diffusers, TIMM and Sentence Transformers with easy to use hardware optimization tools Python 3.5k 667 Repositories Loading Type A",Hugging Face,github,https://github.com/huggingface,Machine Learning
PyTorch - PyTorch Tutorial - Parte 11,"the entire model on each GPU Parallel-and-Distributed-Training Getting Started with Distributed Data Parallel Learn the basics of when to use distributed data paralle versus data parallel and work through an example to set it up. Parallel-and-Distributed-Training Writing Distributed Applications with PyTorch Set up the distributed package of PyTorch, use the different communication strategies, and go over some the internals of the package. Parallel-and-Distributed-Training Large Scale Transformer model training with Tensor Parallel Learn how to train large models with Tensor Parallel package. Parallel-and-Distributed-Training Customize Process Group Backends Using Cpp Extensions Extend ProcessGroup with custom collective communication implementations. Parallel-and-Distributed-Training Getting Started with Distributed RPC Framework Learn how to build distributed training using the torch.distributed.rpc package. Parallel-and-Distributed-Training Implementing a Parameter Server Using Distributed RPC Framework Walk through a through a simple example of implementing a parameter server using PyTorch’s Distributed RPC framework. Parallel-and-Distributed-Training Introduction to Distributed Pipeline Parallelism Demonstrate how to implement pipeline parallelism using torch.distributed.pipelining Parallel-and-Distributed-Training Implementing Batch RPC Processing Using Asynchronous Executions Learn how to use rpc.functions.async_execution to implement batch RPC Parallel-and-Distributed",PyTorch,tutorial,https://pytorch.org/tutorials/,Machine Learning
XGBoost - XGBoost Official Docs - Parte 2,f Custom Objectives Intercept Privacy Preserving Inference with Concrete ML Frequently Asked Questions GPU Support XGBoost Parameters Prediction Tree Methods Python Package Python Package Introduction Using the Scikit-Learn Estimator Interface Python API Reference Supported Python data structures Callback Functions XGBoost Python Feature Walkthrough XGBoost Dask Feature Walkthrough Survival Analysis Walkthrough Using XGBoost with RAPIDS Memory Manager (RMM) plugin R Package XGBoost for R introduction XGBoost from JSON Migrating code from previous XGBoost versions Handling of indexable elements Developer guide: parameters from core library JVM Package Getting Started with XGBoost4J XGBoost4J-Spark Tutorial XGBoost4J-Spark-GPU Tutorial Code Examples API docs How to migrate to XGBoost-Spark jvm 3.x Ruby Package Swift Package Julia Package C Package C++ Interface Security disclosure Contribute to XGBoost Community Guideline Donations Coding Guideline Consistency for Language Bindings Notes on packaging XGBoost’s Python package Adding and running tests Docs and Examples XGBoost Internal Feature Map Git Workflow Howtos XGBoost Release Policy Automated testing in XGBoost project Release Notes 3.3.0 (2026 Jun 17) 3.2.0 (2026 Feb 09) 3.1.3 Patch Release (Jan 08 2026) 3.1.2 Patch Release (Nov 20 2025) 3.1.1 Patch Release (Oct 22 2025) 3.1.0 (2025 Sep 22) 3.0.3 Patch Release (Jul 30 2025) 3.0.2 Patch Release (May 25 2025) 3.0.1 Patch Release (May 13 2025) 3.0.0 (2025 Feb 27) 2.1.4 Patch,XGBoost,docs,https://xgboost.readthedocs.io/,Machine Learning
PyTorch - PyTorch GitHub - Parte 1,"GitHub - pytorch/pytorch: Tensors and Dynamic neural networks in Python with strong GPU acceleration · GitHub Skip to content You signed in with another tab or window. Reload to refresh your session. You signed out in another tab or window. Reload to refresh your session. You switched accounts on another tab or window. Reload to refresh your session. Dismiss alert Uh oh! There was an error while loading. Please reload this page . pytorch / pytorch Public Notifications You must be signed in to change notification settings Fork 28.5k Star 102k main Branches Tags Go to file Code Open more actions menu Folders and files Name Name Last commit message Last commit date Latest commit History 108,042 Commits 108,042 Commits .ci .ci .claude/ skills .claude/ skills .ctags.d .ctags.d .devcontainer .devcontainer .github .github .spin .spin .vscode .vscode android android aten aten benchmarks benchmarks binaries binaries c10 c10 caffe2 caffe2 cmake cmake docs docs functorch functorch mypy_plugins mypy_plugins scripts scripts test test third_party third_party tools tools torch torch torchgen torchgen .bc-linter.yml .bc-linter.yml .clang-format .clang-format .clang-tidy .clang-tidy .cmakelintrc .cmakelintrc .coveragerc .coveragerc .dockerignore .dockerignore .editorconfig .editorconfig .flake8 .flake8 .gdbinit .gdbinit .git-blame-ignore-revs .git-blame-ignore-revs .gitattributes .gitattributes .gitignore .gitignore .gitmodules .gitmodules .lintrunner.toml .lintrunner.toml .lldbinit .lldbinit",PyTorch,github,https://github.com/pytorch/pytorch,Machine Learning
TensorFlow - TensorFlow Tutorial - Parte 3,"classification Federated learning for text generation chevron_right Neural Structured Learning Natural graph regularization for document classification Synthetic graph regularization for sentiment classification chevron_right TensorFlow Graphics Object pose alignment Mesh segmentation chevron_right SIG Addons Image operations in TensorFlow Addons Normalization layers in TensorFlow Addons. chevron_right TFX TFX developer tutorial Serve a model with TensorFlow Serving chevron_right Datasets Using TensorFlow Datasets chevron_right Probability TensorFlow distributions introduction Probabilistic regression chevron_right XLA Classifying CIFAR-10 with XLA Use XLA with tf.function chevron_right Decision Forests Train a decision forest model Use text and NN features with decision forests chevron_right TensorFlow Agents Train a deep-Q network with TF Agents Reinforcement learning environments chevron_right TensorFlow Ranking TF-Ranking Keras user guide TF Ranking for sparse features chevron_right Magenta Generating Piano music with Transformer GANSynth TensorFlow updates Subscribe to the TensorFlow blog , YouTube channel , and Twitter for the latest updates. Except as otherwise noted, the content of this page is licensed under the Creative Commons Attribution 4.0 License , and code samples are licensed under the Apache 2.0 License . For details, see the Google Developers Site Policies . Java is a registered trademark of Oracle and/or its affiliates. Last updated 2023-09-19 UTC.",TensorFlow,tutorial,https://www.tensorflow.org/tutorials,Machine Learning
PyTorch - PyTorch GitHub - Parte 13,"varsall.bat "" x64 -vcvars_ver= %CMAKE_GENERATOR_TOOLSET_VERSION% :: [Optional] If you want to override the CUDA host compiler set CUDAHOSTCXX = C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\VC\Tools\MSVC\14.27.29110\bin\HostX64\x64\cl.exe python -m pip install --no-build-isolation -v -e . Intel GPU builds In this mode PyTorch with Intel GPU support will be built. Please make sure the common prerequisites as well as the prerequisites for Intel GPU are properly installed and the environment variables are configured prior to starting the build. For build tool support, Visual Studio 2022 is required. Then PyTorch can be built with the command: :: CMD Commands: :: Set the CMAKE_PREFIX_PATH to help find corresponding packages :: %CONDA_PREFIX% only works after `conda activate custom_env` if defined CMAKE_PREFIX_PATH ( set "" CMAKE_PREFIX_PATH = %CONDA_PREFIX% \Library; %CMAKE_PREFIX_PATH% "" ) else ( set "" CMAKE_PREFIX_PATH = %CONDA_PREFIX% \Library "" ) python -m pip install --no-build-isolation -v -e . Adjust Build Options (Optional) You can adjust the configuration of CMake variables through environment variables, which the build forwards to CMake (see cmake/EnvVarForwarding.cmake for the full list). For example, pointing the build at a specific Conda prefix, CuDNN, or BLAS: On Linux export CMAKE_PREFIX_PATH= "" ${CONDA_PREFIX :- ' $(dirname $(which conda))/../ ' } : ${CMAKE_PREFIX_PATH} "" spin develop On macOS export CMAKE_PREFIX_PATH= "" ${CONDA_PREFIX :- ' $(dirnam",PyTorch,github,https://github.com/pytorch/pytorch,Machine Learning
PyTorch - PyTorch GitHub - Parte 12,"ll use VS 2017 / 2019. If Ninja is selected as the generator, the latest MSVC will get selected as the underlying toolchain. Additional libraries such as Magma , oneDNN, a.k.a. MKLDNN or DNNL , and Sccache are often needed. Please refer to the installation-helper to install them. You can refer to the build_pytorch.bat script for some other environment variables configurations cmd :: Set the environment variables after you have downloaded and unzipped the mkl package, :: else CMake would throw an error as `Could NOT find OpenMP`. set CMAKE_INCLUDE_PATH = {Your directory}\mkl\include set LIB = {Your directory}\mkl\lib; %LIB% :: Read the content in the previous section carefully before you proceed. :: [Optional] If you want to override the underlying toolset used by Ninja and Visual Studio with CUDA, please run the following script block. :: ""Visual Studio 2019 Developer Command Prompt"" will be run automatically. :: Make sure you have CMake >= 3.12 before you do this when you use the Visual Studio generator. set CMAKE_GENERATOR_TOOLSET_VERSION = 14.27 set DISTUTILS_USE_SDK = 1 for /f "" usebackq tokens=* "" %i in (`""% ProgramFiles(x86) %\Microsoft Visual Studio\Installer\vswhere.exe"" -version [15^,17^) -products * -latest -property installationPath`) do call ""% i\VC\Auxiliary\Build\vcvarsall.bat "" x64 -vcvars_ver= %CMAKE_GENERATOR_TOOLSET_VERSION% :: [Optional] If you want to override the CUDA host compiler set CUDAHOSTCXX = C:\Program Files (x86)\Microsoft Visual Studio\2019\Comm",PyTorch,github,https://github.com/pytorch/pytorch,Machine Learning
PyTorch - PyTorch GitHub - Parte 2,"flake8 .gdbinit .gdbinit .git-blame-ignore-revs .git-blame-ignore-revs .gitattributes .gitattributes .gitignore .gitignore .gitmodules .gitmodules .lintrunner.toml .lintrunner.toml .lldbinit .lldbinit AGENTS.md AGENTS.md AI_POLICY.md AI_POLICY.md BUCK.oss BUCK.oss CITATION.cff CITATION.cff CLAUDE.md CLAUDE.md CMakeLists.txt CMakeLists.txt CODEOWNERS CODEOWNERS CODE_OF_CONDUCT.md CODE_OF_CONDUCT.md CONTRIBUTING.md CONTRIBUTING.md Dockerfile Dockerfile GLOSSARY.md GLOSSARY.md LICENSE LICENSE Makefile Makefile NOTICE NOTICE README.md README.md RELEASE.md RELEASE.md SECURITY.md SECURITY.md buckbuild.bzl buckbuild.bzl build.bzl build.bzl build_variables.bzl build_variables.bzl codex_setup.sh codex_setup.sh defs.bzl defs.bzl docker.Makefile docker.Makefile mypy-strict.ini mypy-strict.ini mypy.ini mypy.ini pt_ops.bzl pt_ops.bzl pt_template_srcs.bzl pt_template_srcs.bzl pyproject.toml pyproject.toml pyrefly.toml pyrefly.toml pytest.ini pytest.ini requirements-build.txt requirements-build.txt requirements.txt requirements.txt setup.py setup.py ubsan.supp ubsan.supp ufunc_defs.bzl ufunc_defs.bzl version.txt version.txt View all files Repository files navigation PyTorch is a Python package that provides two high-level features: Tensor computation (like NumPy) with strong GPU acceleration Deep neural networks built on a tape-based autograd system You can reuse your favorite Python packages such as NumPy, SciPy, and Cython to extend PyTorch when needed. Our trunk health (Continuous Integr",PyTorch,github,https://github.com/pytorch/pytorch,Machine Learning
PyTorch - PyTorch GitHub - Parte 10,"rce“ section above pip install --group dev On Linux pip install mkl-static mkl-include # CUDA only: Add LAPACK support for the GPU if needed # magma installation: run with active conda environment. specify CUDA version to install .ci/docker/common/install_magma_conda.sh 12.4 # (optional) If using torch.compile with inductor/triton, install the matching version of triton # Run from the pytorch directory after cloning # For Intel GPU support, please explicitly `export USE_XPU=1` before running command. make triton On Windows pip install mkl-static mkl-include # Add these packages if torch.distributed is needed. # Distributed package support on Windows is a prototype feature and is subject to changes. conda install -c conda-forge libuv=1.51 Install PyTorch On Linux If you're compiling for AMD ROCm then first run this command: # Only run this if you're compiling for ROCm python tools/amd_build/build_amd.py Install PyTorch # the CMake prefix for conda environment export CMAKE_PREFIX_PATH= "" ${CONDA_PREFIX :- ' $(dirname $(which conda))/../ ' } : ${CMAKE_PREFIX_PATH} "" python -m pip install --no-build-isolation -v -e . # the CMake prefix for non-conda environment, e.g. Python venv # call following after activating the venv export CMAKE_PREFIX_PATH= "" ${VIRTUAL_ENV} : ${CMAKE_PREFIX_PATH} "" On macOS python -m pip install --no-build-isolation -v -e . On Windows If you want to build legacy python code, please refer to Building on legacy code and CUDA CPU-only builds In this mode PyTor",PyTorch,github,https://github.com/pytorch/pytorch,Machine Learning
PyTorch - PyTorch GitHub - Parte 19,"ntribution to PyTorch, please see our Contribution page . For more information about PyTorch releases, see Release page . The Team PyTorch is a community-driven project with several skillful engineers and researchers contributing to it. PyTorch is currently maintained by Soumith Chintala , Gregory Chanan , Dmytro Dzhulgakov , Edward Yang , Alban Desmaison , Piotr Bialecki and Nikita Shulga with major contributions coming from hundreds of talented individuals in various forms and means. A non-exhaustive but growing list needs to mention: Trevor Killeen , Sasank Chilamkurthy , Sergey Zagoruyko , Adam Lerer , Francisco Massa , Alykhan Tejani , Luca Antiga , Alban Desmaison , Andreas Koepf , James Bradbury , Zeming Lin , Yuandong Tian , Guillaume Lample , Marat Dukhan , Natalia Gimelshein , Christian Sarofeen , Martin Raison , Edward Yang , Zachary Devito . Note: This project is unrelated to hughperkins/pytorch with the same name. Hugh is a valuable contributor to the Torch community and has helped with many things Torch and PyTorch. License PyTorch has a BSD-style license, as found in the LICENSE file. About Tensors and Dynamic neural networks in Python with strong GPU acceleration pytorch.org Topics autograd deep-learning gpu machine-learning neural-network numpy python tensor Resources Readme License Code of conduct Code of conduct Contributing Contributing Security policy Security policy Cite this repository Activity Custom properties Stars 101.9k stars Watchers 1.8k watching",PyTorch,github,https://github.com/pytorch/pytorch,Machine Learning
XGBoost - XGBoost GitHub - Parte 1,"GitHub - dmlc/xgboost: Scalable, Portable and Distributed Gradient Boosting (GBDT, GBRT or GBM) Library, for Python, R, Java, Scala, C++ and more. Runs on single machine, Hadoop, Spark, Dask, Flink and DataFlow · GitHub Skip to content You signed in with another tab or window. Reload to refresh your session. You signed out in another tab or window. Reload to refresh your session. You switched accounts on another tab or window. Reload to refresh your session. Dismiss alert Uh oh! There was an error while loading. Please reload this page . dmlc / xgboost Public Uh oh! There was an error while loading. Please reload this page . Notifications You must be signed in to change notification settings Fork 8.9k Star 28.6k master Branches Tags Go to file Code Open more actions menu Folders and files Name Name Last commit message Last commit date Latest commit History 7,900 Commits 7,900 Commits .github .github R-package R-package amalgamation amalgamation cmake cmake demo demo dev dev dmlc-core @ 4baa84e dmlc-core @ 4baa84e doc doc include/ xgboost include/ xgboost jvm-packages jvm-packages ops ops plugin plugin python-package python-package src src tests tests .clang-format .clang-format .clang-tidy .clang-tidy .editorconfig .editorconfig .gitattributes .gitattributes .gitignore .gitignore .gitmodules .gitmodules .pre-commit-config.yaml .pre-commit-config.yaml .readthedocs.yaml .readthedocs.yaml CITATION CITATION CMakeLists.txt CMakeLists.txt CONTRIBUTORS.md CONTRIBUTORS.md LICENSE LIC",XGBoost,github,https://github.com/dmlc/xgboost,Machine Learning
