titulo,texto,categoria
FastAPI - FastAPI GitHub - Parte 4,"created an API that: Receives HTTP requests in the paths / and /items/{item_id} . Both paths take GET operations (also known as HTTP methods ). The path /items/{item_id} has a path parameter item_id that should be an int . The path /items/{item_id} has an optional str query parameter q . Interactive API docs Now go to http://127.0.0.1:8000/docs . You will see the automatic interactive API documentation (provided by Swagger UI ): Alternative API docs And now, go to http://127.0.0.1:8000/redoc . You will see the alternative automatic documentation (provided by ReDoc ): Example upgrade Now modify the file main.py to receive a body from a PUT request. Declare the body using standard Python types, thanks to Pydantic. from fastapi import FastAPI from pydantic import BaseModel app = FastAPI () class Item ( BaseModel ): name : str price : float is_offer : bool | None = None @ app . get ( ""/"" ) def read_root (): return { ""Hello"" : ""World"" } @ app . get ( ""/items/{item_id}"" ) def read_item ( item_id : int , q : str | None = None ): return { ""item_id"" : item_id , ""q"" : q } @ app . put ( ""/items/{item_id}"" ) def update_item ( item_id : int , item : Item ): return { ""item_name"" : item . name , ""item_id"" : item_id } The fastapi dev server should reload automatically. Interactive API docs upgrade Now go to http://127.0.0.1:8000/docs . The interactive API documentation will be automatically updated, including the new body: Click on the button ""Try it out"", it allows you to fill the parameters and directly interact with the API: Then click on the ""Execute"" button, the user interface will communicate with your API, send the parameters, get the results and show them on the screen: Alternative API docs upgrade And now, go to http://127.0.0.1:8000/redoc . The alternative documentation will also reflect the new query parameter and body: Recap In summary, you declare once the types of parameters, body, etc. as function parameters. You do that with standard modern Python types. You don't",Backend
FastAPI - FastAPI GitHub - Parte 5,"have to learn a new syntax, the methods or classes of a specific library, etc. Just standard Python . For example, for an int : item_id : int or for a more complex Item model: item : Item ...and with that single declaration you get: Editor support, including: Completion. Type checks. Validation of data: Automatic and clear errors when the data is invalid. Validation even for deeply nested JSON objects. Conversion of input data: coming from the network to Python data and types. Reading from: JSON. Path parameters. Query parameters. Cookies. Headers. Forms. Files. Conversion of output data: converting from Python data and types to network data (as JSON): Convert Python types ( str , int , float , bool , list , etc). datetime objects. UUID objects. Database models. ...and many more. Automatic interactive API documentation, including 2 alternative user interfaces: Swagger UI. ReDoc. Coming back to the previous code example, FastAPI will: Validate that there is an item_id in the path for GET and PUT requests. Validate that the item_id is of type int for GET and PUT requests. If it is not, the client will see a useful, clear error. Check if there is an optional query parameter named q (as in http://127.0.0.1:8000/items/foo?q=somequery ) for GET requests. As the q parameter is declared with = None , it is optional. Without the None it would be required (as is the body in the case with PUT ). For PUT requests to /items/{item_id} , read the body as JSON: Check that it has a required attribute name that should be a str . Check that it has a required attribute price that has to be a float . Check that it has an optional attribute is_offer , that should be a bool , if present. All this would also work for deeply nested JSON objects. Convert from and to JSON automatically. Document everything with OpenAPI, that can be used by: Interactive documentation systems. Automatic client code generation systems, for many languages. Provide 2 interactive documentation web interfaces",Backend
FastAPI - FastAPI GitHub - Parte 6,"directly. We just scratched the surface, but you already get the idea of how it all works. Try changing the line with: return { ""item_name"" : item . name , ""item_id"" : item_id } ...from: ... ""item_name"" : item . name ... ...to: ... ""item_price"" : item . price ... ...and see how your editor will auto-complete the attributes and know their types: For a more complete example including more features, see the Tutorial - User Guide . Spoiler alert : the tutorial - user guide includes: Declaration of parameters from other different places such as: headers , cookies , form fields and files . How to set validation constraints such as maximum_length or regex . A very powerful and easy to use Dependency Injection system. Security and authentication, including support for OAuth2 with JWT tokens and HTTP Basic auth. More advanced (but equally easy) techniques for declaring deeply nested JSON models (thanks to Pydantic). GraphQL integration with Strawberry and other libraries. Many extra features (thanks to Starlette) such as: WebSockets extremely easy tests based on HTTPX and pytest CORS Cookie Sessions ...and more. Deploy your app (optional) You can optionally deploy your FastAPI app to FastAPI Cloud with a single command. 🚀 $ fastapi deploy Deploying to FastAPI Cloud... ✅ Deployment successful! 🐔 Ready the chicken! Your app is ready at https://myapp.fastapicloud.dev The CLI will automatically detect your FastAPI application and deploy it to the cloud. If you are not logged in, your browser will open to complete the authentication process. That's it! Now you can access your app at that URL. ✨ About FastAPI Cloud FastAPI Cloud is built by the same author and team behind FastAPI . It streamlines the process of building , deploying , and accessing an API with minimal effort. It brings the same developer experience of building apps with FastAPI to deploying them to the cloud. 🎉 FastAPI Cloud is the primary sponsor and funding provider for the FastAPI and friends open source",Backend
FastAPI - FastAPI GitHub - Parte 7,"projects. ✨ Deploy to other cloud providers FastAPI is open source and based on standards. You can deploy FastAPI apps to any cloud provider you choose. Follow your cloud provider's guides to deploy FastAPI apps with them. 🤓 Performance Independent TechEmpower benchmarks show FastAPI applications running under Uvicorn as one of the fastest Python frameworks available , only below Starlette and Uvicorn themselves (used internally by FastAPI). (*) To understand more about it, see the section Benchmarks . Dependencies FastAPI depends on Pydantic and Starlette. standard Dependencies When you install FastAPI with pip install ""fastapi[standard]"" it comes with the standard group of optional dependencies: Used by Pydantic: email-validator - for email validation. Used by Starlette: httpx - Required if you want to use the TestClient . jinja2 - Required if you want to use the default template configuration. python-multipart - Required if you want to support form ""parsing"", with request.form() . Used by FastAPI: uvicorn - for the server that loads and serves your application. This includes uvicorn[standard] , which includes some dependencies (e.g. uvloop ) needed for high performance serving. fastapi-cli[standard] - to provide the fastapi command. This includes fastapi-cloud-cli , which allows you to deploy your FastAPI application to FastAPI Cloud . Without standard Dependencies If you don't want to include the standard optional dependencies, you can install with pip install fastapi instead of pip install ""fastapi[standard]"" . Without fastapi-cloud-cli If you want to install FastAPI with the standard dependencies but without the fastapi-cloud-cli , you can install with pip install ""fastapi[standard-no-fastapi-cloud-cli]"" . Additional Optional Dependencies There are some additional dependencies you might want to install. Additional optional Pydantic dependencies: pydantic-settings - for settings management. pydantic-extra-types - for extra types to be used with Pydantic.",Backend
FastAPI - FastAPI GitHub - Parte 8,"Additional optional FastAPI dependencies: orjson - Required if you want to use ORJSONResponse . ujson - Required if you want to use UJSONResponse . License This project is licensed under the terms of the MIT license. About FastAPI framework, high performance, easy to learn, fast to code, ready for production fastapi.tiangolo.com/ Topics python api json framework web rest json-schema async swagger openapi python3 asyncio swagger-ui redoc openapi3 python-types uvicorn starlette pydantic fastapi Resources Readme License MIT license Contributing Contributing Security policy Security policy Uh oh! There was an error while loading. Please reload this page . Activity Custom properties Stars 101k stars Watchers 754 watching Forks 9.6k forks Report repository Releases 285 0.139.2 Latest Jul 16, 2026 + 284 releases Sponsor this project Sponsor Uh oh! There was an error while loading. Please reload this page . Learn more about GitHub Sponsors Packages 0 Uh oh! There was an error while loading. Please reload this page . Used by 887k + 887,180 Contributors Uh oh! There was an error while loading. Please reload this page . Languages Python 100.0% You can’t perform that action at this time.",Backend
FastAPI - FastAPI Tutorial - Parte 1,"Tutorial - User Guide - FastAPI Skip to content Tutorial - User Guide ¶ This tutorial shows you how to use FastAPI with most of its features, step by step. Each section gradually builds on the previous ones, but it's structured to separate topics, so that you can go directly to any specific one to solve your specific API needs. It is also built to work as a future reference so you can come back and see exactly what you need. Run the code ¶ All the code blocks can be copied and used directly (they are actually tested Python files). To run any of the examples, copy the code to a file main.py , and start fastapi dev : $ <font color = ""#4E9A06"" >fastapi</font> dev <span style=""background-color:#009485""><font color=""#D3D7CF""> FastAPI </font></span> Starting development server 🚀 Searching for package file structure from directories with <font color=""#3465A4"">__init__.py</font> files Importing from <font color=""#75507B"">/home/user/code/</font><font color=""#AD7FA8"">awesomeapp</font> <span style=""background-color:#007166""><font color=""#D3D7CF""> module </font></span> 🐍 main.py <span style=""background-color:#007166""><font color=""#D3D7CF""> code </font></span> Importing the FastAPI app object from the module with the following code: <u style=""text-decoration-style:solid"">from </u><u style=""text-decoration-style:solid""><b>main</b></u><u style=""text-decoration-style:solid""> import </u><u style=""text-decoration-style:solid""><b>app</b></u> <span style=""background-color:#007166""><font color=""#D3D7CF""> app </font></span> Using import string: <font color=""#3465A4"">main:app</font> <span style=""background-color:#007166""><font color=""#D3D7CF""> server </font></span> Server started at <font color=""#729FCF""><u style=""text-decoration-style:solid"">http://127.0.0.1:8000</u></font> <span style=""background-color:#007166""><font color=""#D3D7CF""> server </font></span> Documentation at <font color=""#729FCF""><u style=""text-decoration-style:solid"">http://127.0.0.1:8000/docs</u></font> <span",Backend
FastAPI - FastAPI Tutorial - Parte 2,"style=""background-color:#007166""><font color=""#D3D7CF""> tip </font></span> Running in development mode, for production use: <b>fastapi run</b> Logs: <span style=""background-color:#007166""><font color=""#D3D7CF""> INFO </font></span> Will watch for changes in these directories: <b>[</b><font color=""#4E9A06"">&apos;/home/user/code/awesomeapp&apos;</font><b>]</b> <span style=""background-color:#007166""><font color=""#D3D7CF""> INFO </font></span> Uvicorn running on <font color=""#729FCF""><u style=""text-decoration-style:solid"">http://127.0.0.1:8000</u></font> <b>(</b>Press CTRL+C to quit<b>)</b> <span style=""background-color:#007166""><font color=""#D3D7CF""> INFO </font></span> Started reloader process <b>[</b><font color=""#34E2E2""><b>383138</b></font><b>]</b> using WatchFiles <span style=""background-color:#007166""><font color=""#D3D7CF""> INFO </font></span> Started server process <b>[</b><font color=""#34E2E2""><b>383153</b></font><b>]</b> <span style=""background-color:#007166""><font color=""#D3D7CF""> INFO </font></span> Waiting for application startup. <span style=""background-color:#007166""><font color=""#D3D7CF""> INFO </font></span> Application startup complete. It is HIGHLY encouraged that you write or copy the code, edit it and run it locally. Using it in your editor is what really shows you the benefits of FastAPI, seeing how little code you have to write, all the type checks, autocompletion, etc. Install FastAPI ¶ The first step is to install FastAPI. Make sure you create a virtual environment , activate it, and then install FastAPI : $ pip install ""fastapi[standard]"" ---> 100% Note When you install with pip install ""fastapi[standard]"" it comes with some default optional standard dependencies, including fastapi-cloud-cli , which allows you to deploy to FastAPI Cloud . If you don't want to have those optional dependencies, you can instead install pip install fastapi . If you want to install the standard dependencies but without the fastapi-cloud-cli , you can install with pip",Backend
FastAPI - FastAPI Tutorial - Parte 3,"install ""fastapi[standard-no-fastapi-cloud-cli]"" . Tip FastAPI has an official extension for VS Code (and Cursor), which provides a lot of features, including a path operation explorer, path operation search, CodeLens navigation in tests (jump to definition from tests), and FastAPI Cloud deployment and logs, all from your editor. Advanced User Guide ¶ There is also an Advanced User Guide that you can read later after this Tutorial - User Guide . The Advanced User Guide builds on this one, uses the same concepts, and teaches you some extra features. But you should first read the Tutorial - User Guide (what you are reading right now). It's designed so that you can build a complete application with just the Tutorial - User Guide , and then extend it in different ways, depending on your needs, using some of the additional ideas from the Advanced User Guide . Back to top",Backend
Django - Django Official Docs - Parte 1,"Django documentation | Django documentation | Django Skip to main content Documentation Getting Help Language: en zh-hans sv pt-br pl ko ja it id fr es el Documentation version: 6.0 dev 6.1 5.2 5.1 5.0 4.2 4.1 4.0 3.2 3.1 3.0 2.2 2.1 2.0 1.11 1.10 1.9 1.8 Django documentation ¶ Everything you need to know about Django. First steps ¶ Are you new to Django or to programming? This is the place to start! From scratch: Overview | Installation Tutorial: Part 1: Requests and responses | Part 2: Models and the admin site | Part 3: Views and templates | Part 4: Forms and generic views | Part 5: Testing | Part 6: Static files | Part 7: Customizing the admin site | Part 8: Adding third-party packages Advanced Tutorials: How to write reusable apps | Writing your first contribution to Django Getting help ¶ Having trouble? We’d like to help! Try the FAQ – it’s got answers to many common questions. Looking for specific information? Try the Index , Module Index or the detailed table of contents . Not found anything? See FAQ: Getting Help for information on getting support and asking questions to the community. Report bugs with Django in our ticket tracker . How the documentation is organized ¶ Django has a lot of documentation. A high-level overview of how it’s organized will help you know where to look for certain things: Tutorials take you by the hand through a series of steps to create a web application. Start here if you’re new to Django or web application development. Also look at the “ First steps ”. Topic guides discuss key topics and concepts at a fairly high level and provide useful background information and explanation. Reference guides contain technical reference for APIs and other aspects of Django’s machinery. They describe how it works and how to use it but assume that you have a basic understanding of key concepts. How-to guides are recipes. They guide you through the steps involved in addressing key problems and use-cases. They are more advanced than tutorials and",Backend
Django - Django Official Docs - Parte 2,assume some knowledge of how Django works. The model layer ¶ Django provides an abstraction layer (the “models”) for structuring and manipulating the data of your web application. Learn more about it below: Models: Introduction to models | Field types | Indexes | Meta options | Model class QuerySets: Making queries | QuerySet method reference | Lookup expressions Model instances: Instance methods | Accessing related objects Migrations: Introduction to Migrations | Operations reference | SchemaEditor | Writing migrations Advanced: Managers | Raw SQL | Transactions | Aggregation | Search | Custom fields | Multiple databases | Custom lookups | Query Expressions | Conditional Expressions | Database Functions Other: Supported databases | Legacy databases | Providing initial data | Optimize database access | PostgreSQL specific features The view layer ¶ Django has the concept of “views” to encapsulate the logic responsible for processing a user’s request and for returning the response. Find all you need to know about views via the links below: The basics: URLconfs | View functions | Shortcuts | Decorators | Asynchronous Support Reference: Built-in Views | Request/response objects | TemplateResponse objects File uploads: Overview | File objects | Storage API | Managing files | Custom storage Class-based views: Overview | Built-in display views | Built-in editing views | Using mixins | API reference | Flattened index Advanced: Generating CSV | Generating PDF Middleware: Overview | Built-in middleware classes The template layer ¶ The template layer provides a designer-friendly syntax for rendering the information to be presented to the user. Learn how this syntax can be used by designers and how it can be extended by programmers: The basics: Overview For designers: Language overview | Built-in tags and filters | Humanization For programmers: Template API | Custom tags and filters | Custom template backend Forms ¶ Django provides a rich framework to facilitate the creation,Backend
Django - Django Official Docs - Parte 3,"of forms and the manipulation of form data. The basics: Overview | Form API | Built-in fields | Built-in widgets Advanced: Forms for models | Integrating media | Formsets | Customizing validation The development process ¶ Learn about the various components and tools to help you in the development and testing of Django applications: Settings: Overview | Full list of settings Applications: Overview Exceptions: Overview django-admin and manage.py: Overview | Adding custom commands Testing: Introduction | Writing and running tests | Included testing tools | Advanced topics Deployment: Overview | WSGI servers | ASGI servers | Deploying static files | Tracking code errors by email | Deployment checklist The admin ¶ Find all you need to know about the automated admin interface, one of Django’s most popular features: Admin site Admin actions Admin documentation generator Security ¶ Security is a topic of paramount importance in the development of web applications and Django provides multiple protection tools and mechanisms: Security overview Disclosed security issues in Django Clickjacking protection Cross Site Request Forgery protection Cryptographic signing Security Middleware Content Security Policy Internationalization and localization ¶ Django offers a robust internationalization and localization framework to assist you in the development of applications for multiple languages and world regions: Overview | Internationalization | Localization | Localized web UI formatting and form input Time zones Performance and optimization ¶ There are a variety of techniques and tools that can help get your code running more efficiently - faster, and using fewer system resources. Performance and optimization overview Geographic framework ¶ GeoDjango intends to be a world-class geographic web framework. Its goal is to make it as easy as possible to build GIS web applications and harness the power of spatially enabled data. Common web application tools ¶ Django offers multiple tools",Backend
Django - Django Official Docs - Parte 4,"commonly needed in the development of web applications: Authentication: Overview | Using the authentication system | Password management | Customizing authentication | API Reference Caching Logging Tasks framework Sending emails Syndication feeds (RSS/Atom) Pagination Messages framework Serialization Sessions Sitemaps Static files management Data validation Other core functionalities ¶ Learn about some other core functionalities of the Django framework: Conditional content processing Content types and generic relations Flatpages Redirects Signals System check framework The sites framework Unicode in Django The Django open-source project ¶ Learn about the development process for the Django project itself and about how you can contribute: Community: Contributing to Django | The release process | Team organization | The Django source code repository | Security policies | Mailing lists and Forum Design philosophies: Overview Documentation: About this documentation Third-party distributions: Overview Django over time: API stability | Release notes and upgrading instructions | Deprecation Timeline Back to Top Additional Information Support Django! Maid2Match Perth donated to the Django Software Foundation to support Django development. Donate today! Getting help FAQ Try the FAQ — it's got answers to many common questions. Index , Module Index , or Table of Contents Handy when looking for specific information. Django Discord Server Join the Django Discord Community. Official Django Forum Join the community on the Django Forum. Ticket tracker Report bugs with Django or Django documentation in our ticket tracker. Download: Offline (Django 6.0): HTML | PDF | ePub Provided by Read the Docs . Diamond and Platinum Members Sentry Monitor your Django Code Resolve performance bottlenecks and errors using monitoring, replays, logs and Seer an AI agent for debugging. JetBrains JetBrains delivers intelligent software solutions that make developers more productive by simplifying their",Backend
Django - Django Official Docs - Parte 5,"challenging tasks, automating the routine, and helping them adopt the best development practices. PyCharm is the Python IDE for Professional Developers by JetBrains providing a complete set of tools for productive Python, Web and scientific development. Kraken Tech Kraken is the most-loved operating system for energy. Powered by our Utility-Grade AI™ and deep industry know-how, we help utilities transform their technology and operations so they can lead the energy transition. Delivering better outcomes from generation through distribution to supply, Kraken powers 70+ million accounts worldwide, and is on a mission to make a big, green dent in the universe. PostHog PostHog is an all-in-one developer platform for building successful products. We provide product analytics, web analytics, session replay, error tracking, feature flags, experiments, surveys, LLM observability, data warehouse, CDP, workflows, logs, and an AI product assistant to help debug your code, ship features faster, and keep all your usage and customer data in one stack.",Backend
